Raw_Turbidity,Raw_Colour,Raw_PH,PAC,KMnO4,ACD,Turbidity_class
11.38,150.0,7.32,1.5,0.11,0.5,low
59.6,348.0,6.82,5.0,0.7,0.5,medium
46.2,160.0,7.56,1.0,0.17,0.22,low
121.0,500.0,8.99,4.0,0.5,0.4,high
62.6,500.0,6.88,4.5,0.6,0.35,medium
460.0,500.0,6.99,8.0,0.51,0.75,high
390.0,500.0,6.55,3.0,0.4,0.45,high
29.4,185.0,7.5,2.0,0.25,0.15,low
20.9,195.0,7.49,1.0,0.12,0.5,low
14.21,142.0,7.52,1.2,0.12,0.1,low
55.4,285.0,7.34,1.0,0.1,0.25,high
188.0,500.0,7.06,4.5,0.45,0.75,high
21.1,180.0,6.99,4.5,0.15,0.3,high
43.0,397.0,7.13,4.0,0.45,0.75,high
22.4,195.0,7.49,1.5,0.55,0.65,low
31.0,420.0,6.9,3.0,0.45,0.65,high
110.0,500.0,6.85,3.5,0.3,0.55,high
42.5,500.0,6.3,4.0,0.5,0.75,medium
240.6,500.0,6.89,5.0,0.5,0.4,medium
20.3,326.0,6.55,4.0,0.3,0.35,medium
26.4,270.0,6.91,2.0,0.2,0.3,medium
33.5,329.0,7.25,3.0,0.4,0.45,medium
89.0,500.0,6.9,3.5,0.5,0.71,medium
12.1,176.0,7.5,1.0,0.12,0.15,high
55.4,285.0,7.34,2.5,0.1,0.25,low
213.0,500.0,7.03,4.5,0.45,0.7,medium
33.5,329.0,7.25,4.5,0.4,0.45,high
48.61,298.0,7.48,1.0,0.52,0.6,high
16.0,196.0,7.56,2.5,0.12,0.15,low
54.0,160.0,7.52,3.0,0.45,0.5,low
39.0,37.5,6.68,6.0,0.4,0.75,high
45.4,198.0,7.49,2.0,0.17,0.15,low
177.6,500.0,7.52,2.5,0.17,0.25,low
58.61,92.0,7.61,1.5,0.1,0.12,low
418.0,500.0,6.53,3.5,0.6,0.75,high
173.0,500.0,7.0,2.5,0.2,0.35,high
90.4,500.0,7.07,4.5,0.4,0.5,low
139.1,500.0,6.99,4.0,0.4,0.35,high
106.7,500.0,6.42,8.0,0.3,0.3,high
31.1,311.0,6.71,3.0,0.15,0.35,high
112.6,500.0,6.82,3.5,0.75,0.35,high
19.1,185.0,7.49,2.0,0.22,0.15,low
49.8,500.0,6.32,4.5,0.3,0.55,medium
20.3,326.0,6.55,3.0,0.3,0.35,low
19.7,178.0,7.49,2.0,0.17,0.15,low
497.0,500.0,6.96,7.0,0.4,0.75,high
62.0,125.0,7.0,1.5,0.17,0.2,medium
22.1,500.0,7.35,4.5,0.15,0.35,low
51.4,250.0,7.6,1.0,0.21,0.25,high
484.0,500.0,6.62,5.5,0.5,0.75,high
142.0,500.0,6.75,4.5,0.4,0.25,medium
21.6,188.0,7.06,3.0,0.25,0.35,low
17.8,282.0,6.8,3.0,0.6,0.65,low
153.0,498.0,6.4,5.0,0.42,0.75,high
23.8,216.0,6.92,2.5,0.15,0.3,medium
106.0,188.0,7.41,1.0,0.15,0.16,low
18.9,135.0,7.55,1.0,0.12,0.15,low
44.1,450.0,7.0,4.5,0.6,0.35,high
35.2,180.0,7.45,3.0,0.2,0.35,low
16.0,225.0,7.52,2.5,0.18,0.25,low
25.7,191.0,7.51,2.0,0.15,0.25,low
115.1,500.0,6.85,5.0,0.9,0.4,high
497.0,500.0,6.79,7.0,0.47,0.8,high
221.6,500.0,6.78,3.0,0.65,0.4,medium
72.8,500.0,6.85,4.5,0.35,0.3,high
79.6,493.0,7.32,4.0,0.45,0.75,medium
23.0,410.0,6.99,4.0,0.5,0.3,high
38.2,180.0,7.56,2.0,0.15,0.12,low
79.1,400.0,6.95,3.0,0.5,0.4,high
162.5,500.0,6.85,6.0,0.5,0.75,low
35.29,150.0,7.55,1.0,0.16,0.12,low
55.6,500.0,6.82,5.0,0.4,0.35,medium
38.3,282.0,6.62,5.5,0.5,0.4,high
107.2,500.0,7.11,5.5,0.4,0.75,medium
34.5,302.0,6.99,4.0,0.8,0.35,high
82.9,500.0,6.8,3.0,0.7,0.45,high
15.2,142.0,7.29,3.5,0.22,0.35,low
6.77,102.0,8.45,0.2,0.11,0.15,low
96.2,500.0,7.48,5.0,0.3,0.35,high
83.3,300.0,7.55,3.5,0.16,0.25,low
21.7,120.0,6.79,4.0,0.15,0.3,medium
53.1,310.0,6.98,4.5,0.65,0.3,high
450.0,500.0,6.9,7.0,0.52,0.75,high
230.0,500.0,6.85,4.5,0.72,0.4,high
76.2,387.0,7.12,3.0,0.4,0.2,medium
44.2,338.0,7.28,3.0,0.4,0.65,low
14.1,130.0,7.45,2.5,0.16,0.2,low
25.21,160.0,7.25,2.5,0.17,0.15,low
26.3,180.0,8.12,0.3,0.15,0.25,high
33.3,61.0,7.03,5.0,0.9,0.35,medium
223.0,500.0,6.89,3.5,0.35,0.75,high
43.1,438.0,6.64,4.0,0.6,0.35,low
42.5,386.0,7.02,6.0,0.45,0.75,medium
21.9,317.0,6.6,4.5,0.3,0.35,medium
498.0,500.0,6.89,5.5,0.5,0.6,low
16.0,196.0,7.56,3.0,0.12,0.15,low
79.5,493.0,7.52,4.0,0.4,0.75,medium
65.4,395.0,7.49,3.5,0.12,0.25,low
39.1,500.0,6.99,3.0,0.5,0.75,medium
25.4,185.0,7.59,0.5,0.19,0.25,low
16.0,160.0,7.46,2.0,0.1,0.15,low
59.9,500.0,7.12,4.5,0.35,0.45,high
26.8,256.0,6.72,3.5,0.4,0.3,medium
0.0,0.0,0.0,0.0,0.0,0.0,
39.1,399.0,7.07,3.0,0.35,0.45,medium
38.6,382.0,6.65,5.0,0.5,0.4,medium
52.1,390.0,6.81,4.0,0.85,0.25,high
227.0,500.0,6.78,3.0,0.5,0.45,high
23.2,298.0,6.99,4.0,0.25,0.35,high
106.7,500.0,6.42,6.0,0.3,0.3,high
10.2,166.0,7.48,0.4,0.45,3.0,low
48.61,298.0,7.48,2.0,0.52,0.6,high
125.0,500.0,7.06,5.0,0.45,0.7,medium
48.9,423.0,7.51,2.5,0.4,0.3,high
11.5,190.0,7.52,2.0,0.12,0.15,low
199.0,493.0,6.29,4.5,0.4,0.65,medium
39.9,385.0,6.88,4.5,0.4,0.75,low
28.8,182.0,7.38,1.0,0.11,0.15,low
117.0,500.0,6.85,3.5,0.9,0.35,high
188.0,500.0,7.06,6.0,0.45,0.75,medium
16.8,210.0,7.48,2.5,0.27,0.3,medium
73.1,390.0,6.82,2.0,0.25,0.45,high
63.1,438.0,7.11,2.5,0.42,0.55,high
19.7,185.0,7.49,1.5,0.15,0.2,low
14.3,190.0,7.5,3.0,0.17,0.25,low
199.0,493.0,6.29,2.0,0.4,0.65,high
26.3,180.0,8.12,0.25,0.15,0.25,high
21.7,120.0,6.79,5.0,0.15,0.3,high
57.0,400.0,7.49,3.0,0.22,0.35,high
14.0,180.0,7.81,1.0,0.55,0.65,low
70.3,500.0,7.52,0.5,0.19,0.25,high
29.6,327.0,6.58,2.0,0.5,0.75,medium
63.1,500.0,6.91,4.0,0.35,0.4,high
155.4,500.0,7.54,5.0,0.26,0.27,low
35.5,364.0,6.55,4.0,0.5,0.75,low
12.6,146.0,7.56,2.5,0.15,0.1,low
32.9,296.0,7.15,5.5,0.4,0.75,medium
21.6,152.0,7.55,3.0,0.25,0.15,low
199.0,493.0,6.29,3.0,0.4,0.65,high
27.2,230.0,7.37,3.5,0.12,0.15,low
18.9,175.0,7.25,1.0,0.15,0.3,low
15.2,158.0,7.19,2.5,0.24,0.35,medium
38.5,295.0,7.57,2.5,0.22,0.15,low
124.4,200.0,7.59,4.5,0.12,0.25,low
23.9,57.0,7.16,4.0,0.9,0.35,medium
91.2,500.0,6.65,5.5,0.85,0.25,high
110.0,500.0,7.32,4.5,0.5,0.65,high
111.3,500.0,6.81,4.0,0.25,0.25,high
111.7,500.0,6.99,4.5,0.4,0.45,high
66.0,500.0,6.99,4.0,0.5,0.75,high
22.1,165.0,7.45,3.0,0.12,0.16,low
98.2,400.0,7.46,3.0,0.2,0.2,low
69.1,210.0,6.91,5.0,0.5,0.3,high
38.9,342.0,6.81,4.5,0.7,0.65,medium
59.5,500.0,7.85,1.5,0.17,0.25,medium
14.0,300.0,7.31,1.0,0.55,0.65,low
55.0,282.0,7.56,1.5,0.16,0.2,low
73.1,390.0,6.82,3.5,0.25,0.45,medium
44.9,500.0,6.85,5.0,0.35,0.4,high
106.0,188.0,7.41,3.0,0.15,0.16,low
17.9,265.0,6.76,3.0,0.3,0.35,low
271.1,500.0,6.78,5.5,0.75,0.35,high
53.2,289.0,6.82,3.5,0.7,0.45,medium
75.4,43.0,6.76,3.0,0.5,0.4,medium
76.5,500.0,6.69,5.5,0.5,0.3,high
36.76,150.0,7.52,2.5,0.16,0.32,low
58.1,420.0,6.91,2.0,0.3,0.4,medium
20.1,199.0,7.52,0.1,0.45,0.5,low
142.5,500.0,7.45,4.0,0.35,0.35,low
84.2,500.0,6.65,5.5,0.5,0.35,high
22.1,199.0,7.47,1.0,0.15,0.25,low
10.9,189.0,8.7,2.5,0.08,0.1,low
69.5,495.0,6.85,4.0,0.4,0.75,medium
52.5,465.0,6.85,5.5,0.4,0.5,low
55.9,295.0,7.49,2.0,0.24,0.3,high
35.29,150.0,7.55,3.0,0.16,0.12,low
71.1,390.0,6.73,3.0,0.72,0.4,medium
14.0,180.0,7.81,1.5,0.55,0.65,low
19.9,210.0,7.89,2.5,0.17,0.25,low
112.3,500.0,6.68,4.5,0.7,0.35,medium
218.6,500.0,6.78,4.0,0.5,0.4,medium
26.9,166.0,6.85,1.5,0.65,0.25,medium
101.0,500.0,6.91,3.5,0.5,0.75,high
79.1,350.0,6.81,2.0,0.35,0.4,medium
11.2,500.0,6.89,3.0,0.75,0.45,high
22.1,180.0,6.99,2.5,0.55,0.35,medium
39.8,192.0,7.25,2.5,0.15,0.2,medium
45.6,339.0,7.29,3.0,0.42,0.75,low
62.2,188.0,6.82,2.0,0.4,0.25,medium
42.1,405.0,6.6,3.0,0.25,0.35,medium
16.8,337.0,7.13,4.0,0.25,0.3,low
100.0,500.0,6.9,6.0,0.5,0.75,high
64.6,189.0,6.86,3.0,0.3,0.35,low
117.1,500.0,6.79,4.5,0.7,0.35,medium
16.2,172.0,7.38,1.5,0.16,0.2,low
189.4,500.0,7.52,4.5,0.12,0.25,medium
20.3,326.0,6.55,2.5,0.3,0.35,medium
16.2,166.0,7.38,1.5,0.17,0.15,low
79.5,493.0,7.52,5.0,0.4,0.75,low
35.4,192.0,7.15,0.5,0.11,0.15,low
240.6,500.0,6.89,4.5,0.5,0.4,medium
28.5,290.0,6.92,6.0,0.5,0.75,high
18.3,256.0,6.88,4.0,0.16,0.25,medium
70.1,500.0,6.61,5.0,0.6,0.4,medium
35.31,180.0,7.55,2.0,0.1,0.16,low
215.9,500.0,6.98,6.0,0.5,0.75,low
106.0,188.0,7.41,1.5,0.15,0.16,low
39.31,275.0,7.42,0.5,0.12,0.2,low
13.2,150.0,7.44,2.5,0.16,0.25,low
32.1,200.0,7.01,4.5,0.2,0.65,medium
18.2,182.0,7.42,1.0,0.2,0.15,low
16.0,160.0,7.46,3.0,0.1,0.15,low
79.3,355.0,6.55,5.5,0.4,0.45,high
21.6,188.0,7.06,4.5,0.25,0.35,medium
61.7,500.0,6.52,3.5,0.3,0.55,low
28.2,189.0,7.38,1.0,0.27,0.35,high
484.0,500.0,6.62,6.0,0.5,0.75,high
14.0,180.0,7.81,2.0,0.55,0.65,low
38.3,190.0,7.49,3.5,0.28,0.3,medium
89.6,396.0,6.82,2.0,0.5,0.4,high
498.0,500.0,6.89,5.0,0.5,0.6,low
6.77,102.0,8.45,0.1,0.11,0.15,low
123.0,89.0,7.12,8.0,0.65,0.35,high
19.5,199.0,7.45,0.5,0.1,0.2,low
40.1,500.0,6.9,4.0,0.4,0.35,high
17.5,189.0,7.52,1.0,0.11,0.15,low
22.1,300.0,7.45,3.5,0.12,0.2,medium
26.4,334.0,6.48,2.5,0.52,0.65,low
11.5,190.0,7.49,2.0,0.24,0.25,low
75.8,356.0,6.82,4.5,0.5,0.35,high
19.8,190.0,7.55,1.5,0.22,0.15,low
20.5,185.0,7.52,2.5,0.11,0.15,medium
122.0,500.0,7.59,2.0,0.2,0.35,high
187.4,500.0,7.43,5.5,0.29,0.25,high
19.7,185.0,7.49,1.0,0.15,0.2,low
54.6,500.0,6.95,2.0,0.5,0.3,medium
48.5,500.0,6.85,4.5,0.43,0.7,medium
16.0,225.0,7.52,2.0,0.18,0.25,low
151.4,500.0,7.59,5.5,0.29,0.25,high
350.0,190.0,7.55,4.0,0.32,0.35,low
26.5,199.0,7.52,3.0,0.22,0.3,low
201.0,500.0,6.89,3.5,0.5,0.7,high
30.1,337.0,6.42,4.0,0.52,0.65,low
22.6,238.0,6.95,4.5,0.15,0.35,high
56.22,302.0,7.55,2.0,0.17,0.37,low
67.0,484.0,6.82,5.0,0.5,0.75,low
36.8,389.0,6.75,5.5,0.3,0.35,high
20.5,185.0,7.52,1.5,0.11,0.15,low
101.1,500.0,6.73,4.5,0.5,0.35,high
63.1,500.0,6.91,5.0,0.35,0.4,high
110.0,500.0,6.85,3.0,0.3,0.55,high
14.3,121.0,7.49,3.0,0.15,0.2,low
4.0,92.0,8.63,0.2,0.55,0.75,low
32.3,201.0,7.99,2.0,0.15,0.2,low
11.5,190.0,7.52,1.0,0.12,0.15,medium
21.1,125.0,6.9,4.5,0.2,0.35,medium
72.1,398.0,6.99,2.5,0.5,0.4,high
30.1,300.0,6.9,3.0,0.5,0.5,high
28.1,180.0,6.88,5.0,0.15,0.3,high
32.8,296.0,6.88,3.5,0.55,0.3,medium
99.1,500.0,6.99,3.5,0.4,0.45,high
18.2,170.0,7.24,2.0,0.17,0.15,low
49.1,390.0,6.75,2.0,0.35,0.45,high
59.9,500.0,7.12,4.0,0.35,0.45,medium
14.6,190.0,7.44,2.5,0.24,0.25,medium
17.2,168.0,7.23,2.0,0.15,0.25,medium
59.6,348.0,6.82,4.5,0.7,0.5,medium
81.6,500.0,6.98,5.0,0.35,0.35,medium
55.9,188.0,7.51,3.0,0.22,0.2,medium
188.0,500.0,7.06,6.5,0.45,0.75,medium
53.1,490.0,6.81,2.5,0.25,0.35,high
495.0,500.0,6.65,7.0,0.5,0.75,medium
160.0,500.0,6.61,4.5,0.5,0.5,low
168.0,500.0,7.05,4.5,0.4,0.75,medium
480.0,500.0,7.56,2.5,0.15,0.25,medium
180.0,500.0,6.91,2.5,0.3,0.35,high
480.0,500.0,7.56,5.0,0.15,0.25,low
35.2,383.0,7.06,4.5,0.45,0.75,medium
45.3,500.0,6.25,3.0,0.45,0.65,high
20.1,120.0,7.32,0.5,0.1,0.15,low
21.1,125.0,6.9,3.0,0.2,0.35,medium
55.1,500.0,6.65,4.0,0.3,0.4,low
21.6,188.0,7.06,2.5,0.25,0.35,low
21.7,120.0,6.79,3.0,0.15,0.3,medium
156.0,500.0,7.07,3.0,0.45,0.65,high
22.1,199.0,7.47,2.0,0.15,0.25,low
221.6,500.0,6.78,2.0,0.65,0.4,high
18.0,195.0,7.49,1.5,0.22,0.25,low
54.4,420.0,6.91,2.5,0.3,0.35,medium
4.1,152.0,7.52,0.8,0.12,0.15,medium
32.1,200.0,7.01,3.5,0.2,0.65,low
45.7,315.0,6.95,3.0,0.3,0.3,high
38.2,500.0,6.62,4.5,0.6,0.25,high
18.9,162.0,7.43,2.5,0.12,0.2,medium
227.0,360.0,7.46,4.0,0.16,0.25,low
22.51,225.0,7.56,0.4,0.9,2.0,low
78.0,472.0,7.14,4.0,0.5,0.65,medium
111.0,500.0,6.9,3.0,0.45,0.45,high
24.6,258.0,6.85,2.5,0.2,0.35,medium
162.3,500.0,6.89,6.5,0.6,0.3,high
31.1,295.0,6.81,2.0,0.4,0.3,high
26.9,328.0,7.07,4.5,0.4,0.35,low
25.2,130.0,7.55,1.5,0.12,0.16,low
78.2,398.0,6.58,5.5,0.4,0.35,medium
105.0,500.0,6.99,4.0,0.5,0.75,high
22.6,219.0,7.02,2.5,0.45,0.75,medium
55.0,172.0,7.46,3.0,0.5,0.75,low
55.0,282.0,7.56,2.5,0.16,0.2,low
16.0,196.0,7.56,2.0,0.12,0.15,low
39.9,490.0,7.04,3.5,0.45,0.65,low
173.0,500.0,7.0,3.5,0.2,0.35,high
31.1,333.0,6.99,2.5,0.4,0.7,medium
23.5,352.0,6.65,3.5,0.5,0.75,high
33.3,393.0,6.72,3.5,0.2,0.45,low
35.4,196.0,7.54,1.0,0.27,0.15,high
20.1,199.0,7.52,0.25,0.45,0.5,low
20.9,195.0,7.49,0.5,0.12,0.5,low
75.31,500.0,7.62,2.0,0.32,0.45,medium
418.0,500.0,6.53,5.5,0.6,0.75,high
142.0,500.0,6.75,4.0,0.4,0.25,medium
50.7,298.0,7.52,1.5,0.17,0.25,low
32.9,296.0,7.15,6.0,0.4,0.75,high
14.21,156.0,7.54,1.0,0.09,0.1,low
65.1,391.0,6.65,2.0,0.4,0.35,high
20.1,120.0,7.32,2.0,0.1,0.15,low
34.1,210.0,6.89,3.5,0.5,0.3,high
17.5,189.0,7.52,3.0,0.11,0.15,low
43.5,500.0,6.31,3.0,0.42,0.75,high
51.0,395.0,6.88,3.0,0.4,0.3,medium
2.1,188.0,7.55,1.0,0.12,0.16,low
68.1,210.0,6.79,3.0,0.45,0.35,low
50.1,398.0,6.52,4.0,0.5,0.35,high
121.2,500.0,7.12,5.0,0.5,0.4,medium
21.9,300.0,7.0,4.5,0.25,0.35,medium
22.1,155.0,7.45,0.5,0.16,0.21,low
280.0,500.0,6.9,4.0,0.5,0.75,high
111.3,500.0,6.81,3.5,0.25,0.25,high
282.0,500.0,6.71,4.5,0.5,0.5,high
39.6,410.0,6.57,2.0,0.25,0.35,high
34.1,210.0,6.89,3.0,0.5,0.3,high
25.2,310.0,6.88,4.5,0.22,0.35,high
71.6,500.0,6.79,3.0,0.5,0.35,medium
389.0,500.0,7.02,4.5,0.4,0.6,high
78.2,398.0,6.58,5.0,0.4,0.35,medium
41.0,430.0,7.1,5.0,0.6,0.35,medium
400.0,500.0,6.99,3.5,0.4,0.75,high
25.9,302.0,6.85,5.0,0.6,0.3,high
19.1,190.0,6.99,3.0,0.22,0.35,medium
320.0,500.0,6.88,5.5,0.5,0.75,high
411.5,500.0,7.55,4.5,0.27,0.29,low
20.4,166.0,7.42,3.0,0.12,0.2,medium
61.9,500.0,6.97,4.0,0.35,0.4,medium
63.1,500.0,6.91,4.5,0.35,0.4,high
162.0,500.0,6.76,2.5,0.4,0.45,medium
34.8,386.0,6.72,5.0,0.65,0.3,medium
11.5,190.0,7.49,1.5,0.24,0.25,low
61.1,310.0,6.99,5.0,0.65,0.35,high
21.7,120.0,6.79,4.5,0.15,0.3,high
42.5,386.0,7.02,5.5,0.45,0.75,low
81.2,390.0,6.8,2.0,0.72,0.3,high
228.0,500.0,6.89,4.5,0.45,0.75,high
31.1,310.0,6.81,4.5,0.15,0.3,high
84.2,500.0,6.65,4.5,0.5,0.35,medium
111.3,500.0,6.81,4.5,0.25,0.25,high
31.0,420.0,6.9,3.5,0.45,0.65,low
20.1,197.0,7.2,2.5,0.4,0.75,medium
17.6,170.0,6.91,2.0,0.2,0.25,medium
54.0,160.0,7.52,1.0,0.45,0.5,high
45.4,500.0,7.51,2.0,0.28,0.35,medium
17.4,176.0,7.48,1.0,0.2,0.23,low
21.0,169.0,7.52,1.0,0.17,0.25,medium
19.1,276.0,6.52,3.0,0.5,0.75,medium
14.3,121.0,7.49,0.35,0.15,0.2,low
25.9,302.0,6.85,4.0,0.6,0.3,medium
128.4,500.0,6.72,4.5,0.65,0.35,high
295.0,500.0,6.89,4.0,0.5,0.75,high
53.2,289.0,6.82,5.0,0.7,0.45,medium
44.2,338.0,7.28,4.5,0.4,0.65,medium
12.2,102.0,6.92,3.5,0.65,0.3,low
75.4,43.0,6.76,3.5,0.5,0.4,medium
19.7,185.0,7.49,0.5,0.15,0.2,low
120.0,280.0,7.56,2.5,0.12,0.21,low
29.0,298.0,6.95,4.0,0.4,0.6,medium
49.1,323.0,6.95,2.0,0.3,0.35,medium
62.0,125.0,7.0,3.0,0.17,0.2,low
495.0,500.0,6.65,5.5,0.5,0.75,medium
87.2,478.0,6.6,2.9709581939159,0.5,0.75,high
79.1,500.0,6.83141181667601,3.5,0.6066911927112533,0.3066911927112532,high
31.1,120.0,6.99,2.1994424941283954,0.2,0.3,high
423.0,500.0,6.57,7.291927422203955,0.45,0.8,high
89.3,500.0,6.58,4.989707752852099,0.4,0.2,high
418.0,500.0,6.53,4.484954926080997,0.6,0.75,high
34.5,302.0,6.99,4.0837786795997895,0.8,0.35,high
49.4,285.0,7.52,1.8938304446608618,0.2,0.25,high
12.5,195.0,7.52,1.1999304858576276,0.24,0.25,low
19.8,172.0,7.61,2.9766671683931922,0.12,0.2,low
16.2,166.0,7.38,1.5131222405792704,0.17,0.15,low
32.2,298.0,7.5,2.732771340430304,0.22,0.3,low
25.1,225.0,6.8,4.454696782733589,0.2,0.35,low
55.0,172.0,7.46,1.6183860093330873,0.5,0.75,low
55.72350760174657,500.0,6.739720058864732,4.5,0.4,0.35,low
24.2,298.0,7.01,3.4916154429033943,0.25,0.35,low
24.2,298.0,7.01,4.73338144662399,0.25,0.35,low
6.77,102.0,8.45,0.10700297966318398,0.11,0.15,low
19.524553569458003,251.91815476847333,6.757544643054199,3.1803075385877797,0.3913045631198451,0.284015376929389,low
15.6,166.0,7.54,2.7252496259847714,0.17,0.25,low
155.4,500.0,7.54,5.506632480579933,0.26,0.27,low
27.140458771020604,159.0,7.452311929772606,1.9711008778424264,0.11751377176096912,0.24422017556848527,low
18.54936942572357,189.0,7.442405413858535,1.5,0.18056982475081224,0.22183558910772305,low
271.0,198.0,7.4,3.114583497460084,0.4,0.45,low
177.6,500.0,7.52,2.492016873889893,0.17,0.25,low
17.661625677935504,189.0,7.48998380266912,1.8845530871889256,0.11923575302488595,0.16154469128110746,low
52.48461459711705,250.241025466026,7.580717962717919,2.120512733013006,0.1834871987371387,0.27410254660260114,low
22.5,180.0,7.52,0.8416317594127292,0.11,0.15,low
31.12101303464778,327.78000668443474,6.841302239285644,2.5,0.4609996657782621,0.6329989973347863,low
14.5,150.0,7.35,2.4165974558680823,0.12,0.15,low
299.3203288618316,500.0,7.428116733640881,4.673364653507772,0.29334116337694305,0.4193458614031088,low
22.82178787848535,185.0,7.450893939242676,0.5,0.15128484860585928,0.16955303037866204,low
32.1,179.0,7.46,2.817763912211938,0.15,0.16,low
102.0733915769047,500.0,7.0692692654048255,5.0,0.4622319294841174,0.75,low
80.61,500.0,7.45,1.7874220627543775,0.12,0.16,low
0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,
